No.;Time;;Time 1;Time 2;Delay;;Delay 1;Delay 2;Jitter
1153;9,212209;;9,212209;9,216261;0,004052;;0,007017;-0,011069;-0,018086
1154;9,216261;;9,216261;9,22733;0,011069;;-0,011069;0,001216;0,012285
1155;9,22733;;9,22733;9,22733;0;;0,001216;-0,001216;-0,002432
1156;9,22733;;9,22733;9,228546;0,001216;;-0,001216;0,001149;0,002365
1157;9,228546;;9,228546;9,228546;0;;0,001149;0,00215;0,001001
1158;9,228546;;9,228546;9,229695;0,001149;;0,00215;-0,001867;-0,004017
1159;9,229695;;9,229695;9,232994;0,003299;;-0,001867;-0,001432;0,000435
1160;9,232994;;9,232994;9,234426;0,001432;;-0,001432;0,001919;0,003351
1161;9,234426;;9,234426;9,234426;0;;0,001919;0,008685;0,006766
1162;9,234426;;9,234426;9,236345;0,001919;;0,008685;-0,010251;-0,018936
1163;9,236345;;9,236345;9,246949;0,010604;;-0,010251;0,002462;0,012713
1164;9,246949;;9,246949;9,247302;0,000353;;0,002462;0,000421;-0,002041
1165;9,247302;;9,247302;9,250117;0,002815;;0,000421;0,011506;0,011085
1166;9,250117;;9,250117;9,253353;0,003236;;0,011506;0,000569;-0,010937
1167;9,253353;;9,253353;9,268095;0,014742;;0,000569;-0,014869;-0,015438
1168;9,268095;;9,268095;9,283406;0,015311;;-0,014869;-0,00016;0,014709
1169;9,283406;;9,283406;9,283848;0,000442;;-0,00016;0,026489;0,026649
1170;9,283848;;9,283848;9,28413;0,000282;;0,026489;-0,011564;-0,038053
1171;9,28413;;9,28413;9,310901;0,026771;;-0,011564;4,3E-05;0,011607
1172;9,310901;;9,310901;9,326108;0,015207;;4,3E-05;-0,015148;-0,015191
1173;9,326108;;9,326108;9,341358;0,01525;;-0,015148;-5,1E-05;0,015097
1174;9,341358;;9,341358;9,34146;0,000102;;-5,1E-05;-1,77636E-15;5,1E-05
1175;9,34146;;9,34146;9,341511;5,1E-05;;-1,77636E-15;0,017035;0,017035
1176;9,341511;;9,341511;9,341562;5,1E-05;;0,017035;-0,016217;-0,033252
1177;9,341562;;9,341562;9,358648;0,017086;;-0,016217;-0,000507;0,01571
1178;9,358648;;9,358648;9,359517;0,000869;;-0,000507;0,000721;0,001228
1179;9,359517;;9,359517;9,359879;0,000362;;0,000721;-0,000884;-0,001605
1180;9,359879;;9,359879;9,360962;0,001083;;-0,000884;0,001582;0,002466
1181;9,360962;;9,360962;9,361161;0,000199;;0,001582;-0,001631;-0,003213
1182;9,361161;;9,361161;9,362942;0,001781;;-0,001631;0,001508;0,003139
1183;9,362942;;9,362942;9,363092;0,00015;;0,001508;-0,001257;-0,002765
1184;9,363092;;9,363092;9,36475;0,001658;;-0,001257;0,000111;0,001368
1185;9,36475;;9,36475;9,365151;0,000401;;0,000111;0,017818;0,017707
1186;9,365151;;9,365151;9,365663;0,000512;;0,017818;-0,01791;-0,035728
1187;9,365663;;9,365663;9,383993;0,01833;;-0,01791;-9E-06;0,017901
1188;9,383993;;9,383993;9,384413;0,00042;;-9E-06;-0,000411;-0,000402
1189;9,384413;;9,384413;9,384824;0,000411;;-0,000411;0;0,000411
1190;9,384824;;9,384824;9,384824;0;;0;0,001044;0,001044
1191;9,384824;;9,384824;9,384824;0;;0,001044;0,00075;-0,000294
1192;9,384824;;9,384824;9,385868;0,001044;;0,00075;-0,001493;-0,002243
1193;9,385868;;9,385868;9,387662;0,001794;;-0,001493;0,012514;0,014007
1194;9,387662;;9,387662;9,387963;0,000301;;0,012514;-0,012726;-0,02524
1195;9,387963;;9,387963;9,400778;0,012815;;-0,012726;-4,5E-05;0,012681
1196;9,400778;;9,400778;9,400867;8,9E-05;;-4,5E-05;3E-06;4,8E-05
1197;9,400867;;9,400867;9,400911;4,4E-05;;3E-06;0,002612;0,002609
1198;9,400911;;9,400911;9,400958;4,7E-05;;0,002612;-0,001884;-0,004496
1199;9,400958;;9,400958;9,403617;0,002659;;-0,001884;-0,000775;0,001109
1200;9,403617;;9,403617;9,404392;0,000775;;-0,000775;0;0,000775
1201;9,404392;;9,404392;9,404392;0;;0;0;0
1202;9,404392;;9,404392;9,404392;0;;0;0,000462;0,000462
1203;9,404392;;9,404392;9,404392;0;;0,000462;-0,000171;-0,000633
1204;9,404392;;9,404392;9,404854;0,000462;;-0,000171;0,000351;0,000522
1205;9,404854;;9,404854;9,405145;0,000291;;0,000351;-0,000277;-0,000628
1206;9,405145;;9,405145;9,405787;0,000642;;-0,000277;-0,000211;6,6E-05
1207;9,405787;;9,405787;9,406152;0,000365;;-0,000211;0,010613;0,010824
1208;9,406152;;9,406152;9,406306;0,000154;;0,010613;-0,010767;-0,02138
1209;9,406306;;9,406306;9,417073;0,010767;;-0,010767;0,000736;0,011503
1210;9,417073;;9,417073;9,417073;0;;0,000736;-0,000736;-0,001472
1211;9,417073;;9,417073;9,417809;0,000736;;-0,000736;0,000289;0,001025
1212;9,417809;;9,417809;9,417809;0;;0,000289;0,000474;0,000185
1213;9,417809;;9,417809;9,418098;0,000289;;0,000474;-0,000595;-0,001069
1214;9,418098;;9,418098;9,418861;0,000763;;-0,000595;0,00053;0,001125
1215;9,418861;;9,418861;9,419029;0,000168;;0,00053;-0,000652;-0,001182
1216;9,419029;;9,419029;9,419727;0,000698;;-0,000652;0,002056;0,002708
1217;9,419727;;9,419727;9,419773;4,6E-05;;0,002056;-0,00164;-0,003696
1218;9,419773;;9,419773;9,421875;0,002102;;-0,00164;-6,8E-05;0,001572
1219;9,421875;;9,421875;9,422337;0,000462;;-6,8E-05;0,000332;0,0004
1220;9,422337;;9,422337;9,422731;0,000394;;0,000332;0,0003;-3,2E-05
1221;9,422731;;9,422731;9,423457;0,000726;;0,0003;-0,001026;-0,001326
1222;9,423457;;9,423457;9,424483;0,001026;;-0,001026;0,000631;0,001657
1223;9,424483;;9,424483;9,424483;0;;0,000631;0,000718;8,7E-05
1224;9,424483;;9,424483;9,425114;0,000631;;0,000718;0,000441;-0,000277
1225;9,425114;;9,425114;9,426463;0,001349;;0,000441;0,013512;0,013071
1226;9,426463;;9,426463;9,428253;0,00179;;0,013512;-0,015302;-0,028814
1227;9,428253;;9,428253;9,443555;0,015302;;-0,015302;0,001135;0,016437
1228;9,443555;;9,443555;9,443555;0;;0,001135;-0,001135;-0,00227
1229;9,443555;;9,443555;9,44469;0,001135;;-0,001135;0,001366;0,002501
1230;9,44469;;9,44469;9,44469;0;;0,001366;0,001325;-4,1E-05
1231;9,44469;;9,44469;9,446056;0,001366;;0,001325;0,000756;-0,000569
1232;9,446056;;9,446056;9,448747;0,002691;;0,000756;-0,002725;-0,003481
1233;9,448747;;9,448747;9,452194;0,003447;;-0,002725;0,000283;0,003008
1234;9,452194;;9,452194;9,452916;0,000722;;0,000283;0,006925;0,006642
1235;9,452916;;9,452916;9,453921;0,001005;;0,006925;-0,007808;-0,014733
1236;9,453921;;9,453921;9,461851;0,00793;;-0,007808;-7,4E-05;0,007734
1237;9,461851;;9,461851;9,461973;0,000122;;-7,4E-05;5E-06;7,9E-05
1238;9,461973;;9,461973;9,462021;4,8E-05;;5E-06;0,001156;0,001151
1239;9,462021;;9,462021;9,462074;5,3E-05;;0,001156;-0,000496;-0,001652
1240;9,462074;;9,462074;9,463283;0,001209;;-0,000496;-0,000659;-0,000163
1241;9,463283;;9,463283;9,463996;0,000713;;-0,000659;0,005843;0,006502
1242;9,463996;;9,463996;9,46405;5,4E-05;;0,005843;0,002707;-0,003136
1243;9,46405;;9,46405;9,469947;0,005897;;0,002707;-0,006399;-0,009106
1244;9,469947;;9,469947;9,478551;0,008604;;-0,006399;-0,001242;0,005157
1245;9,478551;;9,478551;9,480756;0,002205;;-0,001242;-0,000907;0,000335
1246;9,480756;;9,480756;9,481719;0,000963;;-0,000907;0,000609;0,001516
1247;9,481719;;9,481719;9,481775;5,6E-05;;0,000609;1,9E-05;-0,00059
1248;9,481775;;9,481775;9,48244;0,000665;;1,9E-05;-0,000684;-0,000703
1249;9,48244;;9,48244;9,483124;0,000684;;-0,000684;7,3E-05;0,000757
1250;9,483124;;9,483124;9,483124;0;;7,3E-05;0,000949;0,000876
1251;9,483124;;9,483124;9,483197;7,3E-05;;0,000949;0,00216;0,001211
1252;9,483197;;9,483197;9,484219;0,001022;;0,00216;-0,00303;-0,00519
1253;9,484219;;9,484219;9,487401;0,003182;;-0,00303;0,000199;0,003229
1254;9,487401;;9,487401;9,487553;0,000152;;0,000199;0,00255;0,002351
1255;9,487553;;9,487553;9,487904;0,000351;;0,00255;0,011847;0,009297
1256;9,487904;;9,487904;9,490805;0,002901;;0,011847;-0,000865;-0,012712
1257;9,490805;;9,490805;9,505553;0,014748;;-0,000865;-0,012863;-0,011998
1258;9,505553;;9,505553;9,519436;0,013883;;-0,012863;-0,000895;0,011968
1259;9,519436;;9,519436;9,520456;0,00102;;-0,000895;0,00041;0,001305
1260;9,520456;;9,520456;9,520581;0,000125;;0,00041;0,001162;0,000752
1261;9,520581;;9,520581;9,521116;0,000535;;0,001162;-0,001293;-0,002455
1262;9,521116;;9,521116;9,522813;0,001697;;-0,001293;0,014813;0,016106
1263;9,522813;;9,522813;9,523217;0,000404;;0,014813;-0,015044;-0,029857
1264;9,523217;;9,523217;9,538434;0,015217;;-0,015044;3,5E-05;0,015079
1265;9,538434;;9,538434;9,538607;0,000173;;3,5E-05;0,000933;0,000898
1266;9,538607;;9,538607;9,538815;0,000208;;0,000933;-0,001057;-0,00199
1267;9,538815;;9,538815;9,539956;0,001141;;-0,001057;0,004044;0,005101
1268;9,539956;;9,539956;9,54004;8,4E-05;;0,004044;-0,003704;-0,007748
1269;9,54004;;9,54004;9,544168;0,004128;;-0,003704;0,035537;0,039241
1270;9,544168;;9,544168;9,544592;0,000424;;0,035537;-0,035823;-0,07136
1271;9,544592;;9,544592;9,580553;0,035961;;-0,035823;-9,6E-05;0,035727
1272;9,580553;;9,580553;9,580691;0,000138;;-9,6E-05;-5E-06;9,1E-05
1273;9,580691;;9,580691;9,580733;4,2E-05;;-5E-06;0,016045;0,01605
1274;9,580733;;9,580733;9,58077;3,7E-05;;0,016045;-0,016082;-0,032127
1275;9,58077;;9,58077;9,596852;0,016082;;-0,016082;0,00076;0,016842
1276;9,596852;;9,596852;9,596852;0;;0,00076;-0,00069;-0,00145
1277;9,596852;;9,596852;9,597612;0,00076;;-0,00069;0,002577;0,003267
1278;9,597612;;9,597612;9,597682;7E-05;;0,002577;-0,002562;-0,005139
1279;9,597682;;9,597682;9,600329;0,002647;;-0,002562;0,002441;0,005003
1280;9,600329;;9,600329;9,600414;8,5E-05;;0,002441;0,001628;-0,000813
1281;9,600414;;9,600414;9,60294;0,002526;;0,001628;-0,004019;-0,005647
1282;9,60294;;9,60294;9,607094;0,004154;;-0,004019;0,003136;0,007155
1283;9,607094;;9,607094;9,607229;0,000135;;0,003136;-0,002453;-0,005589
1284;9,607229;;9,607229;9,6105;0,003271;;-0,002453;3E-05;0,002483
1285;9,6105;;9,6105;9,611318;0,000818;;3E-05;0,017477;0,017447
1286;9,611318;;9,611318;9,612166;0,000848;;0,017477;-0,003703;-0,02118
1287;9,612166;;9,612166;9,630491;0,018325;;-0,003703;-0,012799;-0,009096
1288;9,630491;;9,630491;9,645113;0,014622;;-0,012799;-0,001717;0,011082
1289;9,645113;;9,645113;9,646936;0,001823;;-0,001717;0,000575;0,002292
1290;9,646936;;9,646936;9,647042;0,000106;;0,000575;-0,000681;-0,001256
1291;9,647042;;9,647042;9,647723;0,000681;;-0,000681;0;0,000681
1292;9,647723;;9,647723;9,647723;0;;0;0;0
1293;9,647723;;9,647723;9,647723;0;;0;0;0
1294;9,647723;;9,647723;9,647723;0;;0;0;0
1295;9,647723;;9,647723;9,647723;0;;0;0;0
1296;9,647723;;9,647723;9,647723;0;;0;0,000108;0,000108
1297;9,647723;;9,647723;9,647723;0;;0,000108;0,000399;0,000291
1298;9,647723;;9,647723;9,647831;0,000108;;0,000399;-0,000172;-0,000571
1299;9,647831;;9,647831;9,648338;0,000507;;-0,000172;-2,3E-05;0,000149
1300;9,648338;;9,648338;9,648673;0,000335;;-2,3E-05;0,010035;0,010058
1301;9,648673;;9,648673;9,648985;0,000312;;0,010035;-0,005093;-0,015128
1302;9,648985;;9,648985;9,659332;0,010347;;-0,005093;-0,005216;-0,000123
1303;9,659332;;9,659332;9,664586;0,005254;;-0,005216;3,7E-05;0,005253
1304;9,664586;;9,664586;9,664624;3,8E-05;;3,7E-05;-2,7E-05;-6,4E-05
1305;9,664624;;9,664624;9,664699;7,5E-05;;-2,7E-05;-2E-06;2,5E-05
1306;9,664699;;9,664699;9,664747;4,8E-05;;-2E-06;0,00141;0,001412
1307;9,664747;;9,664747;9,664793;4,6E-05;;0,00141;-0,001367;-0,002777
1308;9,664793;;9,664793;9,666249;0,001456;;-0,001367;0,000568;0,001935
1309;9,666249;;9,666249;9,666338;8,9E-05;;0,000568;-0,000657;-0,001225
1310;9,666338;;9,666338;9,666995;0,000657;;-0,000657;0;0,000657
1311;9,666995;;9,666995;9,666995;0;;0;8,1E-05;8,1E-05
1312;9,666995;;9,666995;9,666995;0;;8,1E-05;0,000501;0,00042
1313;9,666995;;9,666995;9,667076;8,1E-05;;0,000501;0,003963;0,003462
1314;9,667076;;9,667076;9,667658;0,000582;;0,003963;-0,004471;-0,008434
1315;9,667658;;9,667658;9,672203;0,004545;;-0,004471;0,00058;0,005051
1316;9,672203;;9,672203;9,672277;7,4E-05;;0,00058;-0,000593;-0,001173
1317;9,672277;;9,672277;9,672931;0,000654;;-0,000593;0,009008;0,009601
1318;9,672931;;9,672931;9,672992;6,1E-05;;0,009008;-0,008343;-0,017351
1319;9,672992;;9,672992;9,682061;0,009069;;-0,008343;-4,4E-05;0,008299
1320;9,682061;;9,682061;9,682787;0,000726;;-4,4E-05;-0,000605;-0,000561
1321;9,682787;;9,682787;9,683469;0,000682;;-0,000605;0,000575;0,00118
1322;9,683469;;9,683469;9,683546;7,7E-05;;0,000575;-0,000586;-0,001161
1323;9,683546;;9,683546;9,684198;0,000652;;-0,000586;0,001675;0,002261
1324;9,684198;;9,684198;9,684264;6,6E-05;;0,001675;-0,001439;-0,003114
1325;9,684264;;9,684264;9,686005;0,001741;;-0,001439;0,003133;0,004572
1326;9,686005;;9,686005;9,686307;0,000302;;0,003133;0,000293;-0,00284
1327;9,686307;;9,686307;9,689742;0,003435;;0,000293;-0,002981;-0,003274
1328;9,689742;;9,689742;9,69347;0,003728;;-0,002981;0,000327;0,003308
1329;9,69347;;9,69347;9,694217;0,000747;;0,000327;0,008763;0,008436
1330;9,694217;;9,694217;9,695291;0,001074;;0,008763;-0,009724;-0,018487
1331;9,695291;;9,695291;9,705128;0,009837;;-0,009724;-6,8E-05;0,009656
1332;9,705128;;9,705128;9,705241;0,000113;;-6,8E-05;-4E-06;6,4E-05
1333;9,705241;;9,705241;9,705286;4,5E-05;;-4E-06;0,00118;0,001184
1334;9,705286;;9,705286;9,705327;4,1E-05;;0,00118;-0,001156;-0,002336
1335;9,705327;;9,705327;9,706548;0,001221;;-0,001156;-1,9E-05;0,001137
1336;9,706548;;9,706548;9,706613;6,5E-05;;-1,9E-05;-1,6E-05;3E-06
1337;9,706613;;9,706613;9,706659;4,6E-05;;-1,6E-05;0,005452;0,005468
1338;9,706659;;9,706659;9,706689;3E-05;;0,005452;0,003907;-0,001545
1339;9,706689;;9,706689;9,712171;0,005482;;0,003907;-0,008631;-0,012538
1340;9,712171;;9,712171;9,72156;0,009389;;-0,008631;-0,000758;0,007873
1341;9,72156;;9,72156;9,722318;0,000758;;-0,000758;0,000712;0,00147
1342;9,722318;;9,722318;9,722318;0;;0,000712;-0,000712;-0,001424
1343;9,722318;;9,722318;9,72303;0,000712;;-0,000712;0,000112;0,000824
1344;9,72303;;9,72303;9,72303;0;;0,000112;0,000556;0,000444
1345;9,72303;;9,72303;9,723142;0,000112;;0,000556;-0,000668;-0,001224
1346;9,723142;;9,723142;9,72381;0,000668;;-0,000668;8,7E-05;0,000755
1347;9,72381;;9,72381;9,72381;0;;8,7E-05;0,000565;0,000478
1348;9,72381;;9,72381;9,723897;8,7E-05;;0,000565;-0,000652;-0,001217
1349;9,723897;;9,723897;9,724549;0,000652;;-0,000652;8,7E-05;0,000739
1350;9,724549;;9,724549;9,724549;0;;8,7E-05;0,001216;0,001129
1351;9,724549;;9,724549;9,724636;8,7E-05;;0,001216;-0,001303;-0,002519
1352;9,724636;;9,724636;9,725939;0,001303;;-0,001303;9,1E-05;0,001394
1353;9,725939;;9,725939;9,725939;0;;9,1E-05;0,000633;0,000542
1354;9,725939;;9,725939;9,72603;9,1E-05;;0,000633;-0,000724;-0,001357
1355;9,72603;;9,72603;9,726754;0,000724;;-0,000724;0,000301;0,001025
1356;9,726754;;9,726754;9,726754;0;;0,000301;0,000796;0,000495
1357;9,726754;;9,726754;9,727055;0,000301;;0,000796;-0,000546;-0,001342
1358;9,727055;;9,727055;9,728152;0,001097;;-0,000546;0,001196;0,001742
1359;9,728152;;9,728152;9,728703;0,000551;;0,001196;-0,001121;-0,002317
1360;9,728703;;9,728703;9,73045;0,001747;;-0,001121;-0,000562;0,000559
1361;9,73045;;9,73045;9,731076;0,000626;;-0,000562;6E-06;0,000568
1362;9,731076;;9,731076;9,73114;6,4E-05;;6E-06;0,001861;0,001855
1363;9,73114;;9,73114;9,73121;7E-05;;0,001861;-0,001432;-0,003293
1364;9,73121;;9,73121;9,733141;0,001931;;-0,001432;-0,000198;0,001234
1365;9,733141;;9,733141;9,73364;0,000499;;-0,000198;-0,000223;-2,5E-05
1366;9,73364;;9,73364;9,733941;0,000301;;-0,000223;-7,8E-05;0,000145
1367;9,733941;;9,733941;9,734019;7,8E-05;;-7,8E-05;0,000404;0,000482
1368;9,734019;;9,734019;9,734019;0;;0,000404;0,01216;0,011756
1369;9,734019;;9,734019;9,734423;0,000404;;0,01216;-0,012369;-0,024529
1370;9,734423;;9,734423;9,746987;0,012564;;-0,012369;-0,000161;0,012208
1371;9,746987;;9,746987;9,747182;0,000195;;-0,000161;1E-05;0,000171
1372;9,747182;;9,747182;9,747216;3,4E-05;;1E-05;0,001042;0,001032
1373;9,747216;;9,747216;9,74726;4,4E-05;;0,001042;-0,001086;-0,002128
1374;9,74726;;9,74726;9,748346;0,001086;;-0,001086;0,000116;0,001202
1375;9,748346;;9,748346;9,748346;0;;0,000116;7,5E-05;-4,1E-05
1376;9,748346;;9,748346;9,748462;0,000116;;7,5E-05;0,001226;0,001151
1377;9,748462;;9,748462;9,748653;0,000191;;0,001226;-0,000671;-0,001897
1378;9,748653;;9,748653;9,75007;0,001417;;-0,000671;-0,000592;7,9E-05
1379;9,75007;;9,75007;9,750816;0,000746;;-0,000592;6,5E-05;0,000657
1380;9,750816;;9,750816;9,75097;0,000154;;6,5E-05;0,000846;0,000781
1381;9,75097;;9,75097;9,751189;0,000219;;0,000846;-0,001065;-0,001911
1382;9,751189;;9,751189;9,752254;0,001065;;-0,001065;0,000349;0,001414
1383;9,752254;;9,752254;9,752254;0;;0,000349;0,000243;-0,000106
1384;9,752254;;9,752254;9,752603;0,000349;;0,000243;0,000298;5,5E-05
1385;9,752603;;9,752603;9,753195;0,000592;;0,000298;-0,000739;-0,001037
1386;9,753195;;9,753195;9,754085;0,00089;;-0,000739;0,000541;0,00128
1387;9,754085;;9,754085;9,754236;0,000151;;0,000541;-0,000692;-0,001233
1388;9,754236;;9,754236;9,754928;0,000692;;-0,000692;0;0,000692
1389;9,754928;;9,754928;9,754928;0;;0;0,00083;0,00083
1390;9,754928;;9,754928;9,754928;0;;0,00083;-0,000323;-0,001153
1391;9,754928;;9,754928;9,755758;0,00083;;-0,000323;-0,000304;1,9E-05
1392;9,755758;;9,755758;9,756265;0,000507;;-0,000304;0,00013;0,000434
1393;9,756265;;9,756265;9,756468;0,000203;;0,00013;0,006586;0,006456
1394;9,756468;;9,756468;9,756801;0,000333;;0,006586;-0,005334;-0,01192
1395;9,756801;;9,756801;9,76372;0,006919;;-0,005334;-0,001493;0,003841
1396;9,76372;;9,76372;9,765305;0,001585;;-0,001493;0,000578;0,002071
1397;9,765305;;9,765305;9,765397;9,2E-05;;0,000578;-0,00067;-0,001248
1398;9,765397;;9,765397;9,766067;0,00067;;-0,00067;8,4E-05;0,000754
1399;9,766067;;9,766067;9,766067;0;;8,4E-05;0,00116;0,001076
1400;9,766067;;9,766067;9,766151;8,4E-05;;0,00116;-0,000163;-0,001323
1401;9,766151;;9,766151;9,767395;0,001244;;-0,000163;-0,001086;-0,000923
1402;9,767395;;9,767395;9,768476;0,001081;;-0,001086;0,002597;0,003683
1403;9,768476;;9,768476;9,768471;-5E-06;;0,002597;-0,002389;-0,004986
1404;9,768471;;9,768471;9,771063;0,002592;;-0,002389;0,000445;0,002834
1405;9,771063;;9,771063;9,771266;0,000203;;0,000445;-0,000615;-0,00106
1406;9,771266;;9,771266;9,771914;0,000648;;-0,000615;0,000717;0,001332
1407;9,771914;;9,771914;9,771947;3,3E-05;;0,000717;-0,00075;-0,001467
1408;9,771947;;9,771947;9,772697;0,00075;;-0,00075;0,00038;0,00113
1409;9,772697;;9,772697;9,772697;0;;0,00038;7,2E-05;-0,000308
1410;9,772697;;9,772697;9,773077;0,00038;;7,2E-05;-0,000401;-0,000473
1411;9,773077;;9,773077;9,773529;0,000452;;-0,000401;0,001254;0,001655
1412;9,773529;;9,773529;9,77358;5,1E-05;;0,001254;0,014863;0,013609
1413;9,77358;;9,77358;9,774885;0,001305;;0,014863;-0,015715;-0,030578
1414;9,774885;;9,774885;9,791053;0,016168;;-0,015715;0,007985;0,0237
1415;9,791053;;9,791053;9,791506;0,000453;;0,007985;-0,008323;-0,016308
1416;9,791506;;9,791506;9,799944;0,008438;;-0,008323;0,008571;0,016894
1417;9,799944;;9,799944;9,800059;0,000115;;0,008571;-0,008685;-0,017256
1418;9,800059;;9,800059;9,808745;0,008686;;-0,008685;0,003576;0,012261
1419;9,808745;;9,808745;9,808746;1E-06;;0,003576;-0,000382;-0,003958
1420;9,808746;;9,808746;9,812323;0,003577;;-0,000382;0,01187;0,012252
1421;9,812323;;9,812323;9,815518;0,003195;;0,01187;-0,014999;-0,026869
1422;9,815518;;9,815518;9,830583;0,015065;;-0,014999;0,00224;0,017239
1423;9,830583;;9,830583;9,830649;6,6E-05;;0,00224;-0,002306;-0,004546
1424;9,830649;;9,830649;9,832955;0,002306;;-0,002306;0,000809;0,003115
1425;9,832955;;9,832955;9,832955;0;;0,000809;0,000714;-9,5E-05
1426;9,832955;;9,832955;9,833764;0,000809;;0,000714;0,00082;0,000106
1427;9,833764;;9,833764;9,835287;0,001523;;0,00082;-0,002343;-0,003163
1428;9,835287;;9,835287;9,83763;0,002343;;-0,002343;0,000918;0,003261
1429;9,83763;;9,83763;9,83763;0;;0,000918;0,006682;0,005764
1430;9,83763;;9,83763;9,838548;0,000918;;0,006682;-0,007507;-0,014189
1431;9,838548;;9,838548;9,846148;0,0076;;-0,007507;0,001394;0,008901
1432;9,846148;;9,846148;9,846241;9,3E-05;;0,001394;-0,001397;-0,002791
1433;9,846241;;9,846241;9,847728;0,001487;;-0,001397;0,00477;0,006167
1434;9,847728;;9,847728;9,847818;9E-05;;0,00477;-0,004422;-0,009192
1435;9,847818;;9,847818;9,852678;0,00486;;-0,004422;-3,8E-05;0,004384
1436;9,852678;;9,852678;9,853116;0,000438;;-3,8E-05;-0,000316;-0,000278
1437;9,853116;;9,853116;9,853516;0,0004;;-0,000316;0,006746;0,007062
1438;9,853516;;9,853516;9,8536;8,4E-05;;0,006746;-0,004754;-0,0115
1439;9,8536;;9,8536;9,86043;0,00683;;-0,004754;-0,001946;0,002808
1440;9,86043;;9,86043;9,862506;0,002076;;-0,001946;-7E-05;0,001876
1441;9,862506;;9,862506;9,862636;0,00013;;-7E-05;-6E-05;1E-05
1442;9,862636;;9,862636;9,862696;6E-05;;-6E-05;5,2E-05;0,000112
1443;9,862696;;9,862696;9,862696;0;;5,2E-05;0,000584;0,000532
1444;9,862696;;9,862696;9,862748;5,2E-05;;0,000584;-0,000571;-0,001155
1445;9,862748;;9,862748;9,863384;0,000636;;-0,000571;7,6E-05;0,000647
1446;9,863384;;9,863384;9,863449;6,5E-05;;7,6E-05;0,000216;0,00014
1447;9,863449;;9,863449;9,86359;0,000141;;0,000216;-0,000311;-0,000527
1448;9,86359;;9,86359;9,863947;0,000357;;-0,000311;0,00014;0,000451
1449;9,863947;;9,863947;9,863993;4,6E-05;;0,00014;0,003388;0,003248
1450;9,863993;;9,863993;9,864179;0,000186;;0,003388;-0,003371;-0,006759
1451;9,864179;;9,864179;9,867753;0,003574;;-0,003371;0,001645;0,005016
1452;9,867753;;9,867753;9,867956;0,000203;;0,001645;-0,001777;-0,003422
1453;9,867956;;9,867956;9,869804;0,001848;;-0,001777;0,004242;0,006019
1454;9,869804;;9,869804;9,869875;7,1E-05;;0,004242;-0,004231;-0,008473
1455;9,869875;;9,869875;9,874188;0,004313;;-0,004231;0,002203;0,006434
1456;9,874188;;9,874188;9,87427;8,2E-05;;0,002203;0,001777;-0,000426
1457;9,87427;;9,87427;9,876555;0,002285;;0,001777;0,006841;0,005064
1458;9,876555;;9,876555;9,880617;0,004062;;0,006841;-0,010798;-0,017639
1459;9,880617;;9,880617;9,89152;0,010903;;-0,010798;-4,6E-05;0,010752
1460;9,89152;;9,89152;9,891625;0,000105;;-4,6E-05;-1,9E-05;2,7E-05
1461;9,891625;;9,891625;9,891684;5,9E-05;;-1,9E-05;0,016108;0,016127
1462;9,891684;;9,891684;9,891724;4E-05;;0,016108;-0,015389;-0,031497
1463;9,891724;;9,891724;9,907872;0,016148;;-0,015389;-0,000723;0,014666
1464;9,907872;;9,907872;9,908631;0,000759;;-0,000723;0,001299;0,002022
1465;9,908631;;9,908631;9,908667;3,6E-05;;0,001299;-0,001183;-0,002482
1466;9,908667;;9,908667;9,910002;0,001335;;-0,001183;0,00055;0,001733
1467;9,910002;;9,910002;9,910154;0,000152;;0,00055;-0,000622;-0,001172
1468;9,910154;;9,910154;9,910856;0,000702;;-0,000622;0,00114;0,001762
1469;9,910856;;9,910856;9,910936;8E-05;;0,00114;0,002246;0,001106
1470;9,910936;;9,910936;9,912156;0,00122;;0,002246;-0,003372;-0,005618
1471;9,912156;;9,912156;9,915622;0,003466;;-0,003372;0,000144;0,003516
1472;9,915622;;9,915622;9,915716;9,4E-05;;0,000144;0,019431;0,019287
1473;9,915716;;9,915716;9,915954;0,000238;;0,019431;-0,004014;-0,023445
1474;9,915954;;9,915954;9,935623;0,019669;;-0,004014;-0,014649;-0,010635
1475;9,935623;;9,935623;9,951278;0,015655;;-0,014649;-0,000683;0,013966
